,요양개시년월,주소(시도),주소(시군구),연령군,진료에피소드 건수,초미세먼지,미세먼지,일산화탄소,오존,이산화질소,아황산가스
20486,202105,서울특별시,서초구,2,37,22,69,0.4,0.035,0.022,0.004
20487,202105,서울특별시,서초구,3,161,22,69,0.4,0.035,0.022,0.004
20488,202105,서울특별시,서초구,4,168,22,69,0.4,0.035,0.022,0.004
20489,202105,서울특별시,서초구,5,144,22,69,0.4,0.035,0.022,0.004
20490,202105,서울특별시,성동구,0,145,19,59,0.4,0.043,0.023,0.003
20491,202105,서울특별시,성동구,1,60,19,59,0.4,0.043,0.023,0.003
20492,202105,서울특별시,성동구,2,24,19,59,0.4,0.043,0.023,0.003
20493,202105,서울특별시,성동구,3,127,19,59,0.4,0.043,0.023,0.003
20494,202105,서울특별시,성동구,4,125,19,59,0.4,0.043,0.023,0.003
20495,202105,서울특별시,성동구,5,119,19,59,0.4,0.043,0.023,0.003
20496,202105,서울특별시,성북구,0,182,21,64,0.4,0.036,0.021,0.003
20497,202105,서울특별시,성북구,1,77,21,64,0.4,0.036,0.021,0.003
20498,202105,서울특별시,성북구,2,18,21,64,0.4,0.036,0.021,0.003
20499,202105,서울특별시,성북구,3,153,21,64,0.4,0.036,0.021,0.003
20500,202105,서울특별시,성북구,4,186,21,64,0.4,0.036,0.021,0.003
20501,202105,서울특별시,성북구,5,238,21,64,0.4,0.036,0.021,0.003
20502,202105,서울특별시,송파구,0,266,20,60,0.4,0.036,0.022,0.003
20503,202105,서울특별시,송파구,1,162,20,60,0.4,0.036,0.022,0.003
20504,202105,서울특별시,송파구,2,28,20,60,0.4,0.036,0.022,0.003
20505,202105,서울특별시,송파구,3,273,20,60,0.4,0.036,0.022,0.003
20506,202105,서울특별시,송파구,4,254,20,60,0.4,0.036,0.022,0.003
20507,202105,서울특별시,송파구,5,273,20,60,0.4,0.036,0.022,0.003
20508,202105,서울특별시,양천구,0,227,19,61,0.4,0.035,0.02,0.003
20509,202105,서울특별시,양천구,1,92,19,61,0.4,0.035,0.02,0.003
20510,202105,서울특별시,양천구,2,32,19,61,0.4,0.035,0.02,0.003
20511,202105,서울특별시,양천구,3,156,19,61,0.4,0.035,0.02,0.003
20512,202105,서울특별시,양천구,4,181,19,61,0.4,0.035,0.02,0.003
20513,202105,서울특별시,양천구,5,196,19,61,0.4,0.035,0.02,0.003
20514,202105,서울특별시,영등포구,0,109,19,57,0.5,0.033,0.023,0.002
20515,202105,서울특별시,영등포구,1,62,19,57,0.5,0.033,0.023,0.002
20516,202105,서울특별시,영등포구,2,25,19,57,0.5,0.033,0.023,0.002
20517,202105,서울특별시,영등포구,3,179,19,57,0.5,0.033,0.023,0.002
20518,202105,서울특별시,영등포구,4,163,19,57,0.5,0.033,0.023,0.002
20519,202105,서울특별시,영등포구,5,188,19,57,0.5,0.033,0.023,0.002
20520,202105,서울특별시,용산구,0,82,17,59,0.4,0.029,0.019,0.003
20521,202105,서울특별시,용산구,1,36,17,59,0.4,0.029,0.019,0.003
20522,202105,서울특별시,용산구,2,9,17,59,0.4,0.029,0.019,0.003
20523,202105,서울특별시,용산구,3,94,17,59,0.4,0.029,0.019,0.003
20524,202105,서울특별시,용산구,4,83,17,59,0.4,0.029,0.019,0.003
20525,202105,서울특별시,용산구,5,108,17,59,0.4,0.029,0.019,0.003
20526,202105,서울특별시,은평구,0,283,23,59,0.4,0.043,0.014,0.003
20527,202105,서울특별시,은평구,1,134,23,59,0.4,0.043,0.014,0.003
20528,202105,서울특별시,은평구,2,49,23,59,0.4,0.043,0.014,0.003
20529,202105,서울특별시,은평구,3,218,23,59,0.4,0.043,0.014,0.003
20530,202105,서울특별시,은평구,4,247,23,59,0.4,0.043,0.014,0.003
20531,202105,서울특별시,은평구,5,305,23,59,0.4,0.043,0.014,0.003
20532,202105,서울특별시,종로구,0,27,18,63,0.4,0.037,0.019,0.003
20533,202105,서울특별시,종로구,1,20,18,63,0.4,0.037,0.019,0.003
20534,202105,서울특별시,종로구,2,8,18,63,0.4,0.037,0.019,0.003
20535,202105,서울특별시,종로구,3,54,18,63,0.4,0.037,0.019,0.003
20536,202105,서울특별시,종로구,4,68,18,63,0.4,0.037,0.019,0.003
20537,202105,서울특별시,종로구,5,76,18,63,0.4,0.037,0.019,0.003
20538,202105,서울특별시,중구,0,52,21,67,0.4,0.034,0.023,0.003
20539,202105,서울특별시,중구,1,31,21,67,0.4,0.034,0.023,0.003
20540,202105,서울특별시,중구,2,9,21,67,0.4,0.034,0.023,0.003
20541,202105,서울특별시,중구,3,65,21,67,0.4,0.034,0.023,0.003
20542,202105,서울특별시,중구,4,65,21,67,0.4,0.034,0.023,0.003
20543,202105,서울특별시,중구,5,83,21,67,0.4,0.034,0.023,0.003
20544,202105,서울특별시,중랑구,0,239,18,60,0.4,0.033,0.02,0.003
20545,202105,서울특별시,중랑구,1,64,18,60,0.4,0.033,0.02,0.003
20546,202105,서울특별시,중랑구,2,23,18,60,0.4,0.033,0.02,0.003
20547,202105,서울특별시,중랑구,3,186,18,60,0.4,0.033,0.02,0.003
20548,202105,서울특별시,중랑구,4,275,18,60,0.4,0.033,0.02,0.003
20549,202105,서울특별시,중랑구,5,250,18,60,0.4,0.033,0.02,0.003
20550,202106,서울특별시,강남구,0,174,21,34,0.4,0.041,0.02,0.003
20551,202106,서울특별시,강남구,1,130,21,34,0.4,0.041,0.02,0.003
20552,202106,서울특별시,강남구,2,34,21,34,0.4,0.041,0.02,0.003
20553,202106,서울특별시,강남구,3,199,21,34,0.4,0.041,0.02,0.003
20554,202106,서울특별시,강남구,4,190,21,34,0.4,0.041,0.02,0.003
20555,202106,서울특별시,강남구,5,168,21,34,0.4,0.041,0.02,0.003
20556,202106,서울특별시,강동구,0,110,20,32,0.4,0.038,0.016,0.002
20557,202106,서울특별시,강동구,1,48,20,32,0.4,0.038,0.016,0.002
20558,202106,서울특별시,강동구,2,9,20,32,0.4,0.038,0.016,0.002
20559,202106,서울특별시,강동구,3,180,20,32,0.4,0.038,0.016,0.002
20560,202106,서울특별시,강동구,4,189,20,32,0.4,0.038,0.016,0.002
20561,202106,서울특별시,강동구,5,175,20,32,0.4,0.038,0.016,0.002
20562,202106,서울특별시,강북구,0,59,19,30,0.3,0.042,0.011,0.002
20563,202106,서울특별시,강북구,1,24,19,30,0.3,0.042,0.011,0.002
20564,202106,서울특별시,강북구,2,14,19,30,0.3,0.042,0.011,0.002
20565,202106,서울특별시,강북구,3,95,19,30,0.3,0.042,0.011,0.002
20566,202106,서울특별시,강북구,4,142,19,30,0.3,0.042,0.011,0.002
20567,202106,서울특별시,강북구,5,218,19,30,0.3,0.042,0.011,0.002
20568,202106,서울특별시,강서구,0,168,23,33,0.4,0.042,0.028,0.003
20569,202106,서울특별시,강서구,1,56,23,33,0.4,0.042,0.028,0.003
20570,202106,서울특별시,강서구,2,12,23,33,0.4,0.042,0.028,0.003
20571,202106,서울특별시,강서구,3,222,23,33,0.4,0.042,0.028,0.003
20572,202106,서울특별시,강서구,4,230,23,33,0.4,0.042,0.028,0.003
20573,202106,서울특별시,강서구,5,239,23,33,0.4,0.042,0.028,0.003
20574,202106,서울특별시,관악구,0,79,19,33,0.5,0.04,0.022,0.003
20575,202106,서울특별시,관악구,1,38,19,33,0.5,0.04,0.022,0.003
20576,202106,서울특별시,관악구,2,9,19,33,0.5,0.04,0.022,0.003
20577,202106,서울특별시,관악구,3,196,19,33,0.5,0.04,0.022,0.003
20578,202106,서울특별시,관악구,4,150,19,33,0.5,0.04,0.022,0.003
20579,202106,서울특별시,관악구,5,243,19,33,0.5,0.04,0.022,0.003
20580,202106,서울특별시,광진구,0,133,18,31,0.5,0.04,0.015,0.003
20581,202106,서울특별시,광진구,1,65,18,31,0.5,0.04,0.015,0.003
20582,202106,서울특별시,광진구,2,22,18,31,0.5,0.04,0.015,0.003
20583,202106,서울특별시,광진구,3,129,18,31,0.5,0.04,0.015,0.003
20584,202106,서울특별시,광진구,4,138,18,31,0.5,0.04,0.015,0.003
20585,202106,서울특별시,광진구,5,164,18,31,0.5,0.04,0.015,0.003
20586,202106,서울특별시,구로구,0,115,14,32,0.4,0.044,0.02,0.003
20587,202106,서울특별시,구로구,1,46,14,32,0.4,0.044,0.02,0.003
20588,202106,서울특별시,구로구,2,10,14,32,0.4,0.044,0.02,0.003
20589,202106,서울특별시,구로구,3,152,14,32,0.4,0.044,0.02,0.003
20590,202106,서울특별시,구로구,4,201,14,32,0.4,0.044,0.02,0.003
20591,202106,서울특별시,구로구,5,233,14,32,0.4,0.044,0.02,0.003
20592,202106,서울특별시,금천구,0,30,23,33,0.4,0.04,0.019,0.003
20593,202106,서울특별시,금천구,1,13,23,33,0.4,0.04,0.019,0.003
20594,202106,서울특별시,금천구,2,5,23,33,0.4,0.04,0.019,0.003
20595,202106,서울특별시,금천구,3,76,23,33,0.4,0.04,0.019,0.003
20596,202106,서울특별시,금천구,4,103,23,33,0.4,0.04,0.019,0.003
20597,202106,서울특별시,금천구,5,118,23,33,0.4,0.04,0.019,0.003
20598,202106,서울특별시,노원구,0,154,19,30,0.4,0.041,0.016,0.003
20599,202106,서울특별시,노원구,1,63,19,30,0.4,0.041,0.016,0.003
20600,202106,서울특별시,노원구,2,16,19,30,0.4,0.041,0.016,0.003
20601,202106,서울특별시,노원구,3,154,19,30,0.4,0.041,0.016,0.003
20602,202106,서울특별시,노원구,4,185,19,30,0.4,0.041,0.016,0.003
20603,202106,서울특별시,노원구,5,257,19,30,0.4,0.041,0.016,0.003
20604,202106,서울특별시,도봉구,0,99,15,32,0.3,0.043,0.011,0.003
20605,202106,서울특별시,도봉구,1,59,15,32,0.3,0.043,0.011,0.003
20606,202106,서울특별시,도봉구,2,16,15,32,0.3,0.043,0.011,0.003
20607,202106,서울특별시,도봉구,3,122,15,32,0.3,0.043,0.011,0.003
20608,202106,서울특별시,도봉구,4,129,15,32,0.3,0.043,0.011,0.003
20609,202106,서울특별시,도봉구,5,188,15,32,0.3,0.043,0.011,0.003
20610,202106,서울특별시,동대문구,0,119,19,35,0.4,0.043,0.019,0.003
20611,202106,서울특별시,동대문구,1,30,19,35,0.4,0.043,0.019,0.003
20612,202106,서울특별시,동대문구,2,26,19,35,0.4,0.043,0.019,0.003
20613,202106,서울특별시,동대문구,3,169,19,35,0.4,0.043,0.019,0.003
20614,202106,서울특별시,동대문구,4,151,19,35,0.4,0.043,0.019,0.003
20615,202106,서울특별시,동대문구,5,183,19,35,0.4,0.043,0.019,0.003
20616,202106,서울특별시,동작구,0,125,20,36,0.4,0.04,0.017,0.003
20617,202106,서울특별시,동작구,1,63,20,36,0.4,0.04,0.017,0.003
20618,202106,서울특별시,동작구,2,14,20,36,0.4,0.04,0.017,0.003
20619,202106,서울특별시,동작구,3,138,20,36,0.4,0.04,0.017,0.003
20620,202106,서울특별시,동작구,4,144,20,36,0.4,0.04,0.017,0.003
20621,202106,서울특별시,동작구,5,168,20,36,0.4,0.04,0.017,0.003
20622,202106,서울특별시,마포구,0,111,19,31,0.4,0.039,0.022,0.003
20623,202106,서울특별시,마포구,1,59,19,31,0.4,0.039,0.022,0.003
20624,202106,서울특별시,마포구,2,23,19,31,0.4,0.039,0.022,0.003
20625,202106,서울특별시,마포구,3,150,19,31,0.4,0.039,0.022,0.003
20626,202106,서울특별시,마포구,4,120,19,31,0.4,0.039,0.022,0.003
20627,202106,서울특별시,마포구,5,125,19,31,0.4,0.039,0.022,0.003
20628,202106,서울특별시,서대문구,0,72,16,28,0.4,0.044,0.013,0.004
20629,202106,서울특별시,서대문구,1,46,16,28,0.4,0.044,0.013,0.004
20630,202106,서울특별시,서대문구,2,22,16,28,0.4,0.044,0.013,0.004
20631,202106,서울특별시,서대문구,3,203,16,28,0.4,0.044,0.013,0.004
20632,202106,서울특별시,서대문구,4,178,16,28,0.4,0.044,0.013,0.004
20633,202106,서울특별시,서대문구,5,165,16,28,0.4,0.044,0.013,0.004
20634,202106,서울특별시,서초구,0,97,17,37,0.4,0.04,0.023,0.004
20635,202106,서울특별시,서초구,1,58,17,37,0.4,0.04,0.023,0.004
20636,202106,서울특별시,서초구,2,26,17,37,0.4,0.04,0.023,0.004
20637,202106,서울특별시,서초구,3,154,17,37,0.4,0.04,0.023,0.004
20638,202106,서울특별시,서초구,4,163,17,37,0.4,0.04,0.023,0.004
20639,202106,서울특별시,서초구,5,139,17,37,0.4,0.04,0.023,0.004
20640,202106,서울특별시,성동구,0,70,21,31,0.4,0.043,0.021,0.003
20641,202106,서울특별시,성동구,1,41,21,31,0.4,0.043,0.021,0.003
20642,202106,서울특별시,성동구,2,17,21,31,0.4,0.043,0.021,0.003
20643,202106,서울특별시,성동구,3,118,21,31,0.4,0.043,0.021,0.003
20644,202106,서울특별시,성동구,4,108,21,31,0.4,0.043,0.021,0.003
20645,202106,서울특별시,성동구,5,125,21,31,0.4,0.043,0.021,0.003
20646,202106,서울특별시,성북구,0,102,16,34,0.6,0.043,0.019,0.003
20647,202106,서울특별시,성북구,1,40,16,34,0.6,0.043,0.019,0.003
20648,202106,서울특별시,성북구,2,21,16,34,0.6,0.043,0.019,0.003
20649,202106,서울특별시,성북구,3,157,16,34,0.6,0.043,0.019,0.003
20650,202106,서울특별시,성북구,4,162,16,34,0.6,0.043,0.019,0.003
20651,202106,서울특별시,성북구,5,234,16,34,0.6,0.043,0.019,0.003
20652,202106,서울특별시,송파구,0,176,20,33,0.4,0.042,0.022,0.003
20653,202106,서울특별시,송파구,1,84,20,33,0.4,0.042,0.022,0.003
20654,202106,서울특별시,송파구,2,31,20,33,0.4,0.042,0.022,0.003
20655,202106,서울특별시,송파구,3,247,20,33,0.4,0.042,0.022,0.003
20656,202106,서울특별시,송파구,4,219,20,33,0.4,0.042,0.022,0.003
20657,202106,서울특별시,송파구,5,236,20,33,0.4,0.042,0.022,0.003
20658,202106,서울특별시,양천구,0,153,20,34,0.4,0.039,0.019,0.003
20659,202106,서울특별시,양천구,1,68,20,34,0.4,0.039,0.019,0.003
20660,202106,서울특별시,양천구,2,20,20,34,0.4,0.039,0.019,0.003
20661,202106,서울특별시,양천구,3,130,20,34,0.4,0.039,0.019,0.003
20662,202106,서울특별시,양천구,4,172,20,34,0.4,0.039,0.019,0.003
20663,202106,서울특별시,양천구,5,159,20,34,0.4,0.039,0.019,0.003
20664,202106,서울특별시,영등포구,0,83,22,33,0.5,0.039,0.023,0.003
20665,202106,서울특별시,영등포구,1,38,22,33,0.5,0.039,0.023,0.003
20666,202106,서울특별시,영등포구,2,10,22,33,0.5,0.039,0.023,0.003
20667,202106,서울특별시,영등포구,3,152,22,33,0.5,0.039,0.023,0.003
20668,202106,서울특별시,영등포구,4,164,22,33,0.5,0.039,0.023,0.003
20669,202106,서울특별시,영등포구,5,171,22,33,0.5,0.039,0.023,0.003
20670,202106,서울특별시,용산구,0,55,19,31,0.4,0.032,0.019,0.003
20671,202106,서울특별시,용산구,1,19,19,31,0.4,0.032,0.019,0.003
20672,202106,서울특별시,용산구,2,7,19,31,0.4,0.032,0.019,0.003
20673,202106,서울특별시,용산구,3,85,19,31,0.4,0.032,0.019,0.003
20674,202106,서울특별시,용산구,4,99,19,31,0.4,0.032,0.019,0.003
20675,202106,서울특별시,용산구,5,80,19,31,0.4,0.032,0.019,0.003
20676,202106,서울특별시,은평구,0,202,18,31,0.4,0.046,0.014,0.003
20677,202106,서울특별시,은평구,1,115,18,31,0.4,0.046,0.014,0.003
20678,202106,서울특별시,은평구,2,22,18,31,0.4,0.046,0.014,0.003
20679,202106,서울특별시,은평구,3,209,18,31,0.4,0.046,0.014,0.003
20680,202106,서울특별시,은평구,4,226,18,31,0.4,0.046,0.014,0.003
20681,202106,서울특별시,은평구,5,290,18,31,0.4,0.046,0.014,0.003
20682,202106,서울특별시,종로구,0,13,19,32,0.4,0.044,0.018,0.004
20683,202106,서울특별시,종로구,1,5,19,32,0.4,0.044,0.018,0.004
20684,202106,서울특별시,종로구,2,4,19,32,0.4,0.044,0.018,0.004
20685,202106,서울특별시,종로구,3,55,19,32,0.4,0.044,0.018,0.004
20686,202106,서울특별시,종로구,4,62,19,32,0.4,0.044,0.018,0.004
20687,202106,서울특별시,종로구,5,58,19,32,0.4,0.044,0.018,0.004
20688,202106,서울특별시,중구,0,39,22,36,0.4,0.039,0.022,0.004
20689,202106,서울특별시,중구,1,19,22,36,0.4,0.039,0.022,0.004
20690,202106,서울특별시,중구,2,5,22,36,0.4,0.039,0.022,0.004
20691,202106,서울특별시,중구,3,43,22,36,0.4,0.039,0.022,0.004
20692,202106,서울특별시,중구,4,57,22,36,0.4,0.039,0.022,0.004
20693,202106,서울특별시,중구,5,61,22,36,0.4,0.039,0.022,0.004
20694,202106,서울특별시,중랑구,0,119,19,33,0.4,0.04,0.018,0.003
20695,202106,서울특별시,중랑구,1,51,19,33,0.4,0.04,0.018,0.003
20696,202106,서울특별시,중랑구,2,21,19,33,0.4,0.04,0.018,0.003
20697,202106,서울특별시,중랑구,3,180,19,33,0.4,0.04,0.018,0.003
20698,202106,서울특별시,중랑구,4,224,19,33,0.4,0.04,0.018,0.003
20699,202106,서울특별시,중랑구,5,252,19,33,0.4,0.04,0.018,0.003
20700,202107,서울특별시,강남구,0,63,16,26,0.3,0.037,0.017,0.003
20701,202107,서울특별시,강남구,1,106,16,26,0.3,0.037,0.017,0.003
20702,202107,서울특별시,강남구,2,29,16,26,0.3,0.037,0.017,0.003
20703,202107,서울특별시,강남구,3,183,16,26,0.3,0.037,0.017,0.003
20704,202107,서울특별시,강남구,4,162,16,26,0.3,0.037,0.017,0.003
20705,202107,서울특별시,강남구,5,162,16,26,0.3,0.037,0.017,0.003
20706,202107,서울특별시,강동구,0,54,16,22,0.3,0.03,0.013,0.002
20707,202107,서울특별시,강동구,1,31,16,22,0.3,0.03,0.013,0.002
20708,202107,서울특별시,강동구,2,13,16,22,0.3,0.03,0.013,0.002
20709,202107,서울특별시,강동구,3,160,16,22,0.3,0.03,0.013,0.002
20710,202107,서울특별시,강동구,4,172,16,22,0.3,0.03,0.013,0.002
20711,202107,서울특별시,강동구,5,200,16,22,0.3,0.03,0.013,0.002
20712,202107,서울특별시,강북구,0,26,17,24,0.3,0.036,0.011,0.003
20713,202107,서울특별시,강북구,1,21,17,24,0.3,0.036,0.011,0.003
20714,202107,서울특별시,강북구,2,14,17,24,0.3,0.036,0.011,0.003
20715,202107,서울특별시,강북구,3,111,17,24,0.3,0.036,0.011,0.003
20716,202107,서울특별시,강북구,4,131,17,24,0.3,0.036,0.011,0.003
20717,202107,서울특별시,강북구,5,175,17,24,0.3,0.036,0.011,0.003
20718,202107,서울특별시,강서구,0,69,17,24,0.3,0.037,0.016,0.003
20719,202107,서울특별시,강서구,1,58,17,24,0.3,0.037,0.016,0.003
20720,202107,서울특별시,강서구,2,18,17,24,0.3,0.037,0.016,0.003
20721,202107,서울특별시,강서구,3,197,17,24,0.3,0.037,0.016,0.003
20722,202107,서울특별시,강서구,4,194,17,24,0.3,0.037,0.016,0.003
20723,202107,서울특별시,강서구,5,207,17,24,0.3,0.037,0.016,0.003
20724,202107,서울특별시,관악구,0,41,15,25,0.4,0.044,0.018,0.003
20725,202107,서울특별시,관악구,1,39,15,25,0.4,0.044,0.018,0.003
20726,202107,서울특별시,관악구,2,6,15,25,0.4,0.044,0.018,0.003
20727,202107,서울특별시,관악구,3,201,15,25,0.4,0.044,0.018,0.003
20728,202107,서울특별시,관악구,4,149,15,25,0.4,0.044,0.018,0.003
20729,202107,서울특별시,관악구,5,208,15,25,0.4,0.044,0.018,0.003
20730,202107,서울특별시,광진구,0,89,14,23,0.4,0.038,0.013,0.003
20731,202107,서울특별시,광진구,1,64,14,23,0.4,0.038,0.013,0.003
20732,202107,서울특별시,광진구,2,18,14,23,0.4,0.038,0.013,0.003
20733,202107,서울특별시,광진구,3,130,14,23,0.4,0.038,0.013,0.003
20734,202107,서울특별시,광진구,4,153,14,23,0.4,0.038,0.013,0.003
20735,202107,서울특별시,광진구,5,145,14,23,0.4,0.038,0.013,0.003
20736,202107,서울특별시,구로구,0,53,13,19,0.3,0.044,0.016,0.003
20737,202107,서울특별시,구로구,1,39,13,19,0.3,0.044,0.016,0.003
20738,202107,서울특별시,구로구,2,3,13,19,0.3,0.044,0.016,0.003
20739,202107,서울특별시,구로구,3,97,13,19,0.3,0.044,0.016,0.003
20740,202107,서울특별시,구로구,4,152,13,19,0.3,0.044,0.016,0.003
20741,202107,서울특별시,구로구,5,156,13,19,0.3,0.044,0.016,0.003
20742,202107,서울특별시,금천구,0,11,19,26,0.3,0.035,0.017,0.003
20743,202107,서울특별시,금천구,1,13,19,26,0.3,0.035,0.017,0.003
20744,202107,서울특별시,금천구,2,3,19,26,0.3,0.035,0.017,0.003
20745,202107,서울특별시,금천구,3,63,19,26,0.3,0.035,0.017,0.003
20746,202107,서울특별시,금천구,4,85,19,26,0.3,0.035,0.017,0.003
20747,202107,서울특별시,금천구,5,107,19,26,0.3,0.035,0.017,0.003
20748,202107,서울특별시,노원구,0,73,16,23,0.3,0.036,0.014,0.002
20749,202107,서울특별시,노원구,1,41,16,23,0.3,0.036,0.014,0.002
20750,202107,서울특별시,노원구,2,21,16,23,0.3,0.036,0.014,0.002
20751,202107,서울특별시,노원구,3,145,16,23,0.3,0.036,0.014,0.002
20752,202107,서울특별시,노원구,4,169,16,23,0.3,0.036,0.014,0.002
20753,202107,서울특별시,노원구,5,220,16,23,0.3,0.036,0.014,0.002
20754,202107,서울특별시,도봉구,0,36,11,23,0.2,0.037,0.009,0.003
20755,202107,서울특별시,도봉구,1,38,11,23,0.2,0.037,0.009,0.003
20756,202107,서울특별시,도봉구,2,10,11,23,0.2,0.037,0.009,0.003
20757,202107,서울특별시,도봉구,3,102,11,23,0.2,0.037,0.009,0.003
20758,202107,서울특별시,도봉구,4,129,11,23,0.2,0.037,0.009,0.003
20759,202107,서울특별시,도봉구,5,167,11,23,0.2,0.037,0.009,0.003
20760,202107,서울특별시,동대문구,0,49,17,24,0.3,0.041,0.016,0.003
20761,202107,서울특별시,동대문구,1,27,17,24,0.3,0.041,0.016,0.003
20762,202107,서울특별시,동대문구,2,11,17,24,0.3,0.041,0.016,0.003
20763,202107,서울특별시,동대문구,3,133,17,24,0.3,0.041,0.016,0.003
20764,202107,서울특별시,동대문구,4,118,17,24,0.3,0.041,0.016,0.003
20765,202107,서울특별시,동대문구,5,191,17,24,0.3,0.041,0.016,0.003
20766,202107,서울특별시,동작구,0,59,15,27,0.3,0.034,0.015,0.003
20767,202107,서울특별시,동작구,1,51,15,27,0.3,0.034,0.015,0.003
20768,202107,서울특별시,동작구,2,18,15,27,0.3,0.034,0.015,0.003
20769,202107,서울특별시,동작구,3,125,15,27,0.3,0.034,0.015,0.003
20770,202107,서울특별시,동작구,4,154,15,27,0.3,0.034,0.015,0.003
20771,202107,서울특별시,동작구,5,143,15,27,0.3,0.034,0.015,0.003
20772,202107,서울특별시,마포구,0,44,14,24,0.3,0.039,0.019,0.003
20773,202107,서울특별시,마포구,1,52,14,24,0.3,0.039,0.019,0.003
20774,202107,서울특별시,마포구,2,25,14,24,0.3,0.039,0.019,0.003
20775,202107,서울특별시,마포구,3,137,14,24,0.3,0.039,0.019,0.003
20776,202107,서울특별시,마포구,4,107,14,24,0.3,0.039,0.019,0.003
20777,202107,서울특별시,마포구,5,117,14,24,0.3,0.039,0.019,0.003
20778,202107,서울특별시,서대문구,0,38,14,17,0.3,0.039,0.011,0.004
20779,202107,서울특별시,서대문구,1,49,14,17,0.3,0.039,0.011,0.004
20780,202107,서울특별시,서대문구,2,16,14,17,0.3,0.039,0.011,0.004
20781,202107,서울특별시,서대문구,3,154,14,17,0.3,0.039,0.011,0.004
20782,202107,서울특별시,서대문구,4,136,14,17,0.3,0.039,0.011,0.004
20783,202107,서울특별시,서대문구,5,156,14,17,0.3,0.039,0.011,0.004
20784,202107,서울특별시,서초구,0,31,11,24,0.5,0.037,0.02,0.003
20785,202107,서울특별시,서초구,1,44,11,24,0.5,0.037,0.02,0.003
20786,202107,서울특별시,서초구,2,23,11,24,0.5,0.037,0.02,0.003
20787,202107,서울특별시,서초구,3,141,11,24,0.5,0.037,0.02,0.003
20788,202107,서울특별시,서초구,4,143,11,24,0.5,0.037,0.02,0.003
20789,202107,서울특별시,서초구,5,129,11,24,0.5,0.037,0.02,0.003
20790,202107,서울특별시,성동구,0,61,17,23,0.3,0.039,0.02,0.003
20791,202107,서울특별시,성동구,1,30,17,23,0.3,0.039,0.02,0.003
20792,202107,서울특별시,성동구,2,16,17,23,0.3,0.039,0.02,0.003
20793,202107,서울특별시,성동구,3,92,17,23,0.3,0.039,0.02,0.003
20794,202107,서울특별시,성동구,4,102,17,23,0.3,0.039,0.02,0.003
20795,202107,서울특별시,성동구,5,110,17,23,0.3,0.039,0.02,0.003
20796,202107,서울특별시,성북구,0,40,12,24,0.5,0.039,0.018,0.002
20797,202107,서울특별시,성북구,1,40,12,24,0.5,0.039,0.018,0.002
20798,202107,서울특별시,성북구,2,13,12,24,0.5,0.039,0.018,0.002
20799,202107,서울특별시,성북구,3,119,12,24,0.5,0.039,0.018,0.002
20800,202107,서울특별시,성북구,4,148,12,24,0.5,0.039,0.018,0.002
20801,202107,서울특별시,성북구,5,186,12,24,0.5,0.039,0.018,0.002
20802,202107,서울특별시,송파구,0,91,15,25,0.4,0.039,0.018,0.003
20803,202107,서울특별시,송파구,1,77,15,25,0.4,0.039,0.018,0.003
20804,202107,서울특별시,송파구,2,33,15,25,0.4,0.039,0.018,0.003
20805,202107,서울특별시,송파구,3,235,15,25,0.4,0.039,0.018,0.003
20806,202107,서울특별시,송파구,4,232,15,25,0.4,0.039,0.018,0.003
20807,202107,서울특별시,송파구,5,219,15,25,0.4,0.039,0.018,0.003
20808,202107,서울특별시,양천구,0,59,16,26,0.4,0.04,0.016,0.003
20809,202107,서울특별시,양천구,1,60,16,26,0.4,0.04,0.016,0.003
20810,202107,서울특별시,양천구,2,17,16,26,0.4,0.04,0.016,0.003
20811,202107,서울특별시,양천구,3,120,16,26,0.4,0.04,0.016,0.003
20812,202107,서울특별시,양천구,4,145,16,26,0.4,0.04,0.016,0.003
20813,202107,서울특별시,양천구,5,160,16,26,0.4,0.04,0.016,0.003
20814,202107,서울특별시,영등포구,0,50,17,25,0.4,0.04,0.02,0.003
20815,202107,서울특별시,영등포구,1,34,17,25,0.4,0.04,0.02,0.003
20816,202107,서울특별시,영등포구,2,21,17,25,0.4,0.04,0.02,0.003
20817,202107,서울특별시,영등포구,3,148,17,25,0.4,0.04,0.02,0.003
20818,202107,서울특별시,영등포구,4,123,17,25,0.4,0.04,0.02,0.003
20819,202107,서울특별시,영등포구,5,170,17,25,0.4,0.04,0.02,0.003
20820,202107,서울특별시,용산구,0,23,16,23,0.3,0.034,0.017,0.003
20821,202107,서울특별시,용산구,1,23,16,23,0.3,0.034,0.017,0.003
20822,202107,서울특별시,용산구,2,11,16,23,0.3,0.034,0.017,0.003
20823,202107,서울특별시,용산구,3,85,16,23,0.3,0.034,0.017,0.003
20824,202107,서울특별시,용산구,4,95,16,23,0.3,0.034,0.017,0.003
20825,202107,서울특별시,용산구,5,72,16,23,0.3,0.034,0.017,0.003
20826,202107,서울특별시,은평구,0,66,13,21,0.3,0.039,0.012,0.003
20827,202107,서울특별시,은평구,1,83,13,21,0.3,0.039,0.012,0.003
20828,202107,서울특별시,은평구,2,23,13,21,0.3,0.039,0.012,0.003
20829,202107,서울특별시,은평구,3,197,13,21,0.3,0.039,0.012,0.003
20830,202107,서울특별시,은평구,4,227,13,21,0.3,0.039,0.012,0.003
20831,202107,서울특별시,은평구,5,254,13,21,0.3,0.039,0.012,0.003
